DB_NAME,SCHEMA_NAME,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,10,DATA_SOURCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,11,MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,12,UTC_TIMESTAMP,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,13,UTC_RETRIEVAL_DATE_TIME,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,14,LATENCY_IN_MIN,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,15,TENANT_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,16,ORDER_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,17,BILL_OF_LADING,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,18,PRO,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,19,PURCHASE_ORDER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,20,PICKUP,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,21,CUSTOMER_REFERENCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,22,TRACKING_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,23,P44_SHIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,24,MASTER_SHIPMENT_UUID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,25,CARRIER_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,26,P44_CARRIER_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,27,ACTIVE_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,28,HISTORICAL_EQUIPMENT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,29,TRACKED,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,30,TRACKING_TYPE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,31,FINAL_STATUS_REASON,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,32,DELETED_DATE_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,33,SHIPMENT_MODE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,34,PICKUP_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,35,PICKUP_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,36,PICKUP_REGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,37,PICKUP_SUBREGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,38,PICKUP_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,39,DROPOFF_CITY_STATE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,40,DESTINATION_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,41,DESTINATION_REGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,42,DESTINATION_SUBREGION,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,43,DESTINATION_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,44,CREATED_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,45,TRACKING_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,46,TRACKING_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,47,PICKUP_APPOINTMENT_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,48,PICKUP_APPOINTMENT_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,49,DROPOFF_APPOINTMENT_START_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,50,DROPOFF_APPOINTMENT_END_UTC_DT,TIMESTAMP_NTZ,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,51,DELETED_DATE,DATE,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,52,TENANT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,53,TENANT_SOURCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,54,MAPPED_SFDC_ACCOUNT_ID,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,55,TENANT_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,56,CARRIER_KEY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,57,SCAC,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,58,CARRIER_DOT,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,59,CARRIER_MC,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,60,CARRIER_P44_EU,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,61,VAT_NUMBER,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,62,HQ_ADDRESS,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,63,HQ_CITY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,64,HQ_COUNTRY,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,65,TRACKING_METHOD,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,66,PICKUP_ARRIVAL_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,67,PICKUP_DEPARTURE_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,68,DROPOFF_ARRIVAL_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,69,DROPOFF_DEPARTURE_MILESTONE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,70,QUALITY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,71,HAS_EQUIPMENT_ID,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,72,ATTR1_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,73,ATTR1_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,74,ATTR2_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,75,ATTR2_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,76,ATTR3_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,77,ATTR3_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,78,ATTR4_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,79,ATTR4_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,80,ATTR5_VALUE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,81,ATTR5_NAME,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,82,FT_SHIPMENT_ERROR,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,83,TRACKING_ERROR_COUNT,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,84,UNKNOWN_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,85,TRACKING_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,86,ETA_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,87,PING_FREQUENCY_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,88,MILESTONE_ERROR,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,89,TOTAL_NDS_ERRORS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,90,ISSUE_SHIPMENT_COUNT,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,91,ENV,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,92,TRACKING_METHOD_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,93,TRACKING_TYPE_RCA,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,94,TL_TQ_STOP_EVENT_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,95,LTL_TQ_TRACKING_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,96,TL_TQ_STATUS_UPDATE_DELAY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,97,LTL_TQ_STATUS_UPDATE_DELAY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,98,IS_PING_COMPLETE,BOOLEAN,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,99,TL_GEO_PRECISION_PERCENTAGE,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,100,TL_EQUIPMENT_ID_SOURCE,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,101,TL_TQ_STATUS_UPDATE_FREQUENCY,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,102,TOTAL_STOPS,NUMBER,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,103,PICKUP_ARRIVAL_STATUS_30_MIN,TEXT,YES
PRODUCTION_LAKEHOUSE_US,TL_ANALYTICS_INTERNAL,TL_DATA_QUALITY_MILESTONE,104,MASTER_CARRIER_ID,TEXT,YES
